UPA One Liner Detail,,,,,,,
Time run: 11/09/2020 8:46:46 AM,,,,,,,
,,,,,,,
RID,UPA #,Primary/Site NAICS,UPA Receipt Date,Receipt Type,Formality,Insp #,
0950643,C-1658669,561720 / 561720,08/21/2020,Phone,Nonformal,,
0950643,C-1659198,621111 / 621111,07/07/2020,Phone,Nonformal,,
0950643,C-1659208,424480 / 424480,08/21/2020,Phone,Nonformal,,
0950643,C-1659234,453998 / 453998,08/17/2020,Online,Nonformal,,
0950643,C-1659396,541618 / 541618,08/20/2020,Phone,Nonformal,,
0950643,C-1659404,111998 / 111998,08/24/2020,Email,Nonformal,,
0950643,C-1659406,423460 / 423460,08/24/2020,Phone,Nonformal,,
0950643,C-1659416,521110 / 521110,08/27/2020,Phone,Nonformal,,
0950643,C-1659422,332322 / 332322,08/31/2020,Phone,Nonformal,,
0950643,C-1659424,452910 / 452910,09/01/2020,Online,Nonformal,,
0950643,C-1659861,236220 / 236220,08/24/2020,Phone,Nonformal,,
0950643,C-1659876,561910 / 561910,08/20/2020,Phone,Nonformal,,
0950643,C-1659888,722511 / 722511,08/18/2020,Phone,Nonformal,,
0950643,C-1659897,452990 / 452990,08/18/2020,Phone,Nonformal,,
0950643,C-1659949,561422 / 561422,07/04/2020,Mail,Nonformal,,
0950643,C-1659971,453310 / 453310,08/27/2020,Online,Nonformal,,
0950643,C-1659978,445110 / 445110,08/30/2020,Online,Nonformal,,
0950643,C-1659981,336413 / 336413,08/31/2020,Phone,Nonformal,,
0950643,C-1663677,922120 / 922120,09/21/2020,Phone,Nonformal,,
0950643,C-1663879,921140 / 921140,09/02/2020,Phone,Nonformal,,
0950643,C-1665686,622110 / 622110,09/17/2020,Online,Nonformal,,
0950643,C-1667442,236220 / 236220,09/18/2020,Phone,Nonformal,1496763,
0950643,C-1672656,448310 / 448310,09/03/2020,Online,Nonformal,,
0950643,C-1672657,326122 / 326122,09/14/2020,Phone,Nonformal,,
0950643,C-1672659,621492 / 621492,09/03/2020,Phone,Nonformal,,
0950643,C-1672661,561421 / 561421,08/27/2020,Phone,Nonformal,,
0950643,C-1672663,326299 / 326299,09/10/2020,Phone,Nonformal,,
0950643,C-1672664,452111 / 452111,09/10/2020,Phone,Nonformal,,
0950643,C-1672667,445110 / 445110,09/11/2020,Email,Nonformal,,
0950643,C-1672670,532111 / 532111,09/14/2020,Phone,Nonformal,,
0950643,C-1672672,722511 / 722511,09/16/2020,Phone,Nonformal,,
0950643,C-1675055,722511 / 722511,09/20/2020,Email,Nonformal,,
0950643,C-1675061,336419 / 336419,09/28/2020,Phone,Nonformal,,
0950643,C-1675088,722511 / 722511,09/23/2020,Phone,Nonformal,,
0950643,C-1675089,621999 / 621999,09/25/2020,Phone,Nonformal,,
0950643,C-1675091,611110 / 611110,09/15/2020,Phone,Nonformal,,
0950643,C-1675717,921190 / 921190,09/03/2020,Online,Nonformal,,
0950643,C-1675728,611110 / 611110,09/10/2020,Phone,Nonformal,,
0950643,C-1675730,515112 / 515112,09/09/2020,Phone,Nonformal,,
0950643,C-1675732,611610 / 611610,09/09/2020,Phone,Nonformal,,
0950643,C-1676354,722511 / 722511,09/21/2020,Phone,Nonformal,,
0950643,C-1676355,236220 / 236220,09/21/2020,Phone,Nonformal,,
0950643,C-1676370,445110 / 445110,09/11/2020,Phone,Nonformal,,
0950643,C-1676376,336413 / 336413,09/22/2020,Online,Nonformal,,
0950643,C-1676723,445110 / 445110,09/23/2020,Phone,Nonformal,,
0950643,C-1676726,448310 / 448310,09/29/2020,Phone,Nonformal,,
0950643,C-1676777,236118 / 236118,10/22/2020,Email,Nonformal,1499541,
0950643,C-1676855,811192 / 811192,10/08/2020,Phone,Nonformal,,
0950643,C-1676917,493110 / 493110,10/08/2020,Phone,Nonformal,,
0950643,C-1676924,488410 / 488410,10/08/2020,Online,Nonformal,,
0950643,C-1676954,441320 / 441320,10/09/2020,Email,Nonformal,,
0950643,C-1676957,611310 / 611310,10/12/2020,Phone,Nonformal,,
0950643,C-1676967,236220 / 236220,10/09/2020,Online,Nonformal,,
0950643,C-1678085,622110 / 622110,10/26/2020,Phone,Nonformal,,
0950643,C-1678189,452112 / 452112,09/16/2020,Phone,Nonformal,,
0950643,C-1678234,562910 / 562910,09/24/2020,Phone,Nonformal,,
0950643,C-1678374,512131 / 512131,10/15/2020,Phone,Nonformal,,
0950643,C-1678376,722513 / 722513,10/15/2020,Phone,Nonformal,,
0950643,C-1679687,485999 / 485999,09/30/2020,Phone,Nonformal,,
0950643,C-1679691,236118 / 236118,09/22/2020,Mail,Nonformal,,
0950643,C-1679693,713940 / 713940,09/30/2020,Phone,Nonformal,,
0950643,C-1679695,722511 / 722511,10/01/2020,Phone,Nonformal,,
0950643,C-1679703,811121 / 811121,10/07/2020,Phone,Nonformal,,
0950643,C-1679706,531311 / 531311,10/09/2020,Phone,Nonformal,,
0950643,C-1679726,811490 / 811490,10/12/2020,Phone,Nonformal,,
0950643,C-1679727,447110 / 447110,10/09/2020,Online,Nonformal,,
0950643,C-1679729,621491 / 621491,10/11/2020,Online,Nonformal,,
0950643,C-1680175,485999 / 485999,07/10/2020,Phone,Formal,,
0950643,C-1681762,541614 / 492110,09/25/2020,Email,Formal,1501102;1501105,
0950643,C-1682540,622110 / 622110,10/16/2020,Email,Formal,,
0950643,C-1683163,622110 / 622110,10/16/2020,Email,Formal,,
0950643,C-1683169,622110 / 622110,10/16/2020,Email,Formal,,
0950644,C-1558531,524114 / 524114,03/23/2020,Phone,Nonformal,,
0950644,C-1566062,812210 / 812210,04/01/2020,Phone,Nonformal,1472093,
0950644,C-1583546,311520 / 445210,05/04/2020,Phone,Nonformal,1478613,
0950644,C-1585796,623110 / 623110,05/07/2020,Online,Formal,1474921,
0950644,C-1591513,561320 / 561320,05/12/2020,Phone,Nonformal,1477191,
0950644,C-1592162,611110 / 611110,05/18/2020,Online,Nonformal,1476188,
0950644,C-1601249,561612 / 561612,06/04/2020,Phone,Nonformal,1482747;1482789,
0950644,C-1601351,722410 / 722410,05/29/2020,Phone,Nonformal,,
0950644,C-1602576,622110 / 622110,06/08/2020,Online,Nonformal,,
0950644,C-1609708,713940 / 713940,06/22/2020,Phone,Nonformal,1492010,
0950644,C-1611914,322121 / 322121,06/24/2020,Phone,Nonformal,,
0950644,C-1614822,441320 / 441320,06/30/2020,Phone,Nonformal,,
0950644,C-1617865,622110 / 622110,07/04/2020,Online,Formal,1483559,
0950644,C-1624977,445110 / 445110,07/13/2020,Phone,Nonformal,,
0950644,C-1627967,621340 / 621340,07/16/2020,Phone,Nonformal,,
0950644,C-1632899,621111 / 621111,07/17/2020,Phone,Nonformal,1486972,
0950644,C-1645675,722513 / 722513,08/17/2020,Phone,Nonformal,,
0950644,C-1648522,448140 / 448140,08/04/2020,Phone,Nonformal,,
0950644,C-1653623,611110 / 611110,08/07/2020,Online,Nonformal,,
0950644,C-1654556,561110 / 561110,09/01/2020,Phone,Nonformal,1495523,
0950644,C-1655844,611110 / 611110,09/02/2020,Online,Nonformal,,
0950644,C-1656531,611110 / 611110,09/02/2020,Online,Nonformal,1492014,
0950644,C-1658411,493110 / 493110,09/10/2020,Online,Nonformal,,
0950644,C-1659394,333993 / 333993,08/06/2020,Phone,Nonformal,1495238,
0950644,C-1659968,611110 / 611110,09/13/2020,Phone,Nonformal,1493844,
0950644,C-1659998,813990 / 813990,09/14/2020,Phone,Nonformal,1494265,
0950644,C-1660734,321911 / 321911,09/15/2020,Phone,Formal,1494287,
0950644,C-1661063,621111 / 621111,09/15/2020,Phone,Nonformal,,
0950644,C-1661817,441110 / 441110,09/04/2020,Phone,Nonformal,,
0950644,C-1661843,485999 / 485999,09/16/2020,Phone,Nonformal,,
0950644,C-1662403,424210 / 424210,09/18/2020,Online,Nonformal,1494947,
0950644,C-1664279,561611 / 561611,09/22/2020,Phone,Formal,1500038,
0950644,C-1664453,532111 / 532111,08/10/2020,Online,Nonformal,,
0950644,C-1664848,622110 / 622110,09/24/2020,Phone,Formal,1495744,
0950644,C-1665148,484110 / 484110,08/13/2020,Phone,Nonformal,,
0950644,C-1665153,541611 / 541611,08/13/2020,Phone,Nonformal,,
0950644,C-1665365,451120 / 451120,08/17/2020,Phone,Nonformal,,
0950644,C-1665658,624410 / 624410,08/17/2020,Online,Nonformal,,
0950644,C-1666139,713940 / 713940,08/27/2020,Email,Nonformal,,
0950644,C-1666166,445110 / 445110,09/25/2020,Phone,Nonformal,,
0950644,C-1668096,621498 / 621498,08/31/2020,Phone,Nonformal,,
0950644,C-1670059,541921 / 541921,10/05/2020,Online,Nonformal,,
0950644,C-1671359,442110 / 442110,10/09/2020,Phone,Nonformal,,
0950644,C-1673274,713940 / 713940,10/02/2020,Phone,Nonformal,,
0950644,C-1674182,622110 / 622110,10/07/2020,Phone,Nonformal,,
0950644,C-1674282,493110 / 493110,10/15/2020,Phone,Nonformal,,
0950644,C-1674310,484121 / 484121,10/15/2020,Online,Nonformal,,
0950644,C-1674929,331210 / 331210,10/16/2020,Online,Formal,,
0950644,C-1676115,452910 / 452910,10/06/2020,Phone,Nonformal,,
0950644,C-1676331,621111 / 621111,10/12/2020,Phone,Nonformal,,
0950644,C-1676665,621999 / 621999,10/20/2020,Phone,Nonformal,,
0950644,C-1676826,713990 / 713990,10/21/2020,Phone,Nonformal,,
0950644,C-1678887,621511 / 621511,10/19/2020,Email,Nonformal,,
0950644,C-1680076,488210 / 488210,10/22/2020,Phone,Nonformal,,
0950644,C-1680095,621210 / 621210,10/23/2020,Phone,Nonformal,,
0950644,C-1680132,812112 / 812112,10/24/2020,Online,Nonformal,,
0950644,C-1680172,339999 / 339999,10/28/2020,Online,Nonformal,,
0950644,C-1681240,623110 / 623110,10/29/2020,Phone,Nonformal,,
0950644,C-1681245,493110 / 493110,10/29/2020,Phone,Nonformal,,
0950644,C-1682536,452111 / 452111,10/28/2020,Phone,Nonformal,,
0950644,C-1682543,493110 / 493110,11/03/2020,Phone,Nonformal,,
0950644,C-1683000,561611 / 561611,10/30/2020,Phone,Nonformal,,
0950644,C-1683011,493110 / 493110,11/02/2020,Phone,Nonformal,,
0950644,C-1683033,611699 / 623990,11/02/2020,Phone,Nonformal,,
0950644,C-1683166,423510 / 423510,11/03/2020,Phone,Nonformal,,
0950647,C-1559307,624190 / 624190,03/16/2020,Phone,Nonformal,,
0950647,C-1566419,621330 / 621330,03/26/2020,Phone,Nonformal,1476814,
0950647,C-1577444,621111 / 621111,04/17/2020,Phone,Nonformal,1475169,
0950647,C-1582102,452111 / 452111,04/24/2020,Phone,Nonformal,,
0950647,C-1584439,111211 / 111211,05/06/2020,Phone,Nonformal,,
0950647,C-1598239,621210 / 621210,05/14/2020,Phone,Nonformal,,
0950647,C-1599484,448150 / 448150,05/29/2020,Phone,Nonformal,,
0950647,C-1606498,811118 / 811118,06/02/2020,Phone,Nonformal,1481703,
0950647,C-1611938,115115 / 115115,06/08/2020,Phone,Nonformal,,
0950647,C-1613918,115115 / 115115,06/17/2020,Phone,Nonformal,1482808,
0950647,C-1616136,448110 / 448110,06/23/2020,Phone,Nonformal,,
0950647,C-1620481,621999 / 621999,06/04/2020,Online,Formal,1484815,
0950647,C-1621907,722515 / 722515,06/24/2020,Online,Nonformal,,
0950647,C-1621966,115115 / 115115,06/25/2020,Phone,Nonformal,,
0950647,C-1629280,922140 / 922140,07/20/2020,Phone,Formal,1485460,
0950647,C-1631240,447110 / 447110,06/28/2020,Phone,Nonformal,,
0950647,C-1631294,721211 / 721211,07/10/2020,Phone,Nonformal,,
0950647,C-1631842,452112 / 452112,07/07/2020,Phone,Nonformal,,
0950647,C-1639477,445110 / 445110,06/23/2020,Phone,Nonformal,1487201,
0950647,C-1639496,445110 / 445110,06/23/2020,Phone,Formal,1487202,
0950647,C-1639505,446110 / 446110,06/23/2020,Phone,Formal,1487203,
0950647,C-1657881,722515 / 722515,07/21/2020,Phone,Nonformal,,
0950647,C-1659731,926150 / 926150,08/19/2020,Phone,Nonformal,1493399,
0950647,C-1659751,446110 / 446110,08/24/2020,Email,Formal,1493397,
0950647,C-1659805,722513 / 722513,07/16/2020,Phone,Nonformal,1493857,
0950647,C-1660371,445110 / 445110,09/05/2020,Email,Formal,,
0950647,C-1660730,447110 / 447110,07/19/2020,Online,Nonformal,,
0950647,C-1661031,722513 / 722513,07/20/2020,Phone,Nonformal,,
0950647,C-1661103,611519 / 611519,07/20/2020,Phone,Nonformal,,
0950647,C-1661319,332919 / 332919,07/29/2020,Phone,Nonformal,,
0950647,C-1662480,452111 / 452111,07/02/2020,Phone,Nonformal,,
0950647,C-1662590,713910 / 713910,07/03/2020,Phone,Nonformal,,
0950647,C-1663006,722513 / 722513,09/14/2020,Phone,Nonformal,,
0950647,C-1663033,921190 / 921190,09/14/2020,Phone,Nonformal,,
0950647,C-1664763,111419 / 111419,08/10/2020,Online,Nonformal,1495758,
0950647,C-1664840,115114 / 115114,07/14/2020,Mail,Nonformal,,
0950647,C-1665978,453998 / 453998,09/22/2020,Email,Formal,,
0950647,C-1666664,812332 / 812332,07/16/2020,Phone,Nonformal,,
0950652,C-1646468,237990 / 237990,08/14/2020,Email,Formal,1489371,
0950652,C-1659656,237990 / 237990,09/09/2020,Email,Nonformal,1489371,
0950652,C-1681854,237990 / 237990,11/03/2020,Phone,Nonformal,,
0950661,C-1630078,493110 / 493110,07/22/2020,Email,Nonformal,1483579,
0950662,C-1597165,311615 / 311615,05/27/2020,Phone,Nonformal,1477632,
0950662,C-1600524,311615 / 311615,05/28/2020,Phone,Nonformal,1477632,
0950671,C-1671615,324110 / 324110,10/12/2020,Phone,Formal,1497310,
0951510,C-1656698,624110 / 624110,09/01/2020,Email,Formal,1492551;1492594,
0951510,C-1666954,485113 / 485113,09/30/2020,Phone,Formal,1496489,
0951510,C-1680296,622210 / 622210,10/23/2020,Email,Formal,,
0953210,C-1618937,623312 / 623312,07/06/2020,Phone,Nonformal,,
0953210,C-1656678,485310 / 485310,09/08/2020,Online,Nonformal,1495905,
0953220,C-1551770,541990 / 493110,03/10/2020,Online,Formal,1481058,
0953220,C-1577430,327390 / 327390,04/22/2020,Phone,Nonformal,,
0953220,C-1581201,621420 / 622210,04/30/2020,Phone,Nonformal,,
0953220,C-1581287,811121 / 811121,04/30/2020,Online,Nonformal,,
0953220,C-1583747,623110 / 623110,05/05/2020,Phone,Nonformal,,
0953220,C-1585200,424210 / 424210,05/07/2020,Phone,Nonformal,,
0953220,C-1585807,236220 / 236220,05/05/2020,Phone,Nonformal,1474634;1474831;1474837;1474838,
0953220,C-1589592,621111 / 621111,05/14/2020,Phone,Nonformal,,
0953220,C-1590293,621111 / 621111,05/15/2020,Email,Nonformal,,
0953220,C-1591182,238160 / 238160,05/15/2020,Online,Nonformal,,
0953220,C-1591464,561422 / 561422,05/18/2020,Online,Nonformal,1478833,
0953220,C-1608810,621111 / 621111,06/19/2020,Online,Nonformal,,
0953220,C-1608868,238990 / 238990,06/19/2020,Online,Nonformal,,
0953220,C-1609896,721120 / 721120,06/23/2020,Phone,Nonformal,,
0953220,C-1614743,721120 / 721120,06/30/2020,Phone,Nonformal,,
0953220,C-1620288,623110 / 623110,07/07/2020,Phone,Formal,,
0953220,C-1620545,445110 / 445110,07/09/2020,Phone,Nonformal,,
0953220,C-1622765,621111 / 621111,07/07/2020,Phone,Nonformal,,
0953220,C-1623195,812112 / 812112,07/09/2020,Online,Nonformal,,
0953220,C-1623344,722511 / 722511,07/09/2020,Online,Nonformal,,
0953220,C-1624984,238320 / 238320,07/15/2020,Phone,Nonformal,,
0953220,C-1631347,621111 / 621111,07/22/2020,Phone,Nonformal,,
0953220,C-1632338,622110 / 622110,07/14/2020,Phone,Nonformal,,
0953220,C-1636866,621512 / 621512,07/24/2020,Online,Formal,,
0953220,C-1638089,238290 / 238290,08/05/2020,Phone,Nonformal,,
0953220,C-1638135,522130 / 522130,07/27/2020,Online,Nonformal,,
0953220,C-1641521,721120 / 721120,08/03/2020,Online,Nonformal,,
0953220,C-1641529,722511 / 722511,08/06/2020,Phone,Nonformal,,
0953220,C-1645162,722513 / 722513,08/17/2020,Phone,Nonformal,,
0953220,C-1646768,812112 / 812112,08/11/2020,Online,Nonformal,,
1032100,C-1683837,621498 / 621498,11/05/2020,Online,Nonformal,,
1032500,C-1603458,423310 / 423310,06/09/2020,Email,Nonformal,,
1032500,C-1611727,624110 / 624110,06/26/2020,Email,Nonformal,,
1032500,C-1613796,722211 / 722211,06/29/2020,Hotline,Nonformal,,
1032700,C-1600047,491110 / 491110,06/03/2020,Online,Formal,,
1032700,C-1606772,622110 / 622110,06/17/2020,Online,Formal,,
1032700,C-1617512,491110 / 491110,07/06/2020,Email,Formal,1482308,
1032700,C-1631214,926110 / 926110,07/27/2020,Email,Nonformal,,
1032700,C-1631275,926110 / 926110,07/27/2020,Email,Nonformal,,
1032700,C-1631308,926110 / 926110,07/27/2020,Email,Nonformal,,
1032700,C-1644096,621111 / 621111,08/07/2020,Phone,Nonformal,1488166,
1032700,C-1646637,921140 / 921140,08/06/2020,Email,Nonformal,,
1032700,C-1647442,491110 / 491110,08/20/2020,Email,Nonformal,,
1032700,C-1652094,491110 / 491110,07/14/2020,Email,Nonformal,1490105,
1032700,C-1652110,491110 / 491110,07/16/2020,Email,Nonformal,1490289,
1032700,C-1652181,491110 / 491110,07/13/2020,Email,Nonformal,1490315,
1032700,C-1670517,491110 / 491110,10/07/2020,Email,Nonformal,,
1032700,C-1675461,491110 / 491110,10/13/2020,Email,Formal,,
1032700,C-1675704,924120 / 924120,10/19/2020,Email,Nonformal,,
1032700,C-1676387,336611 / 336611,10/20/2020,Online,Formal,1499418,
1032700,C-1677072,491110 / 491110,10/20/2020,Email,Nonformal,,
1032700,C-1677590,491110 / 491110,10/20/2020,Phone,Nonformal,,
1032700,C-1678327,491110 / 491110,10/26/2020,Phone,Nonformal,,
1050210,C-1556132,212221 / 212221,03/19/2020,Phone,Nonformal,,
1050210,C-1559353,445110 / 445110,03/26/2020,Phone,Nonformal,1471439,
1050210,C-1568936,722513 / 722513,04/09/2020,Phone,Nonformal,,
1050210,C-1575742,517110 / 517110,04/20/2020,Online,Nonformal,,
1050210,C-1576390,922140 / 922140,04/20/2020,Online,Formal,,
1050210,C-1576490,453998 / 453998,04/21/2020,Phone,Nonformal,,
1050210,C-1579213,541990 / 541990,04/24/2020,Phone,Formal,,
1050210,C-1579811,621310 / 621310,04/24/2020,Phone,Nonformal,,
1050210,C-1580032,444190 / 444190,04/28/2020,Email,Formal,,
1050210,C-1592202,113310 / 113310,05/11/2020,Phone,Nonformal,,
1050210,C-1622392,922140 / 922140,07/13/2020,Phone,Nonformal,,
1050210,C-1645757,611110 / 611110,08/17/2020,Phone,Nonformal,,
1050210,C-1648999,611110 / 611110,08/20/2020,Online,Formal,,
1050210,C-1671860,722211 / 722211,10/13/2020,Online,Formal,,
1050210,C-1678024,541990 / 541990,10/22/2020,Phone,Nonformal,,
1050210,C-1678050,921190 / 921190,10/22/2020,Phone,Nonformal,,
1050210,C-1680345,482111 / 482111,10/28/2020,Phone,Formal,1500339,
1054111,C-1561527,236220 / 236220,03/26/2020,Phone,Nonformal,,
1054111,C-1561573,321911 / 321911,03/26/2020,Phone,Nonformal,,
1054111,C-1561580,611210 / 611210,03/26/2020,Phone,Nonformal,,
1054111,C-1561641,623220 / 623220,03/27/2020,Phone,Nonformal,,
1054111,C-1561643,445110 / 445110,03/27/2020,Phone,Nonformal,,
1054111,C-1561667,541519 / 541519,03/27/2020,Phone,Nonformal,,
1054111,C-1561696,332212 / 332216,03/27/2020,Phone,Nonformal,,
1054111,C-1561737,444220 / 444220,03/27/2020,Phone,Nonformal,,
1054111,C-1561794,623990 / 623990,03/27/2020,Phone,Nonformal,,
1054111,C-1562770,493110 / 493110,03/30/2020,Phone,Nonformal,,
1054111,C-1564483,332322 / 238220,03/31/2020,Phone,Nonformal,,
1054111,C-1566690,441110 / 441110,04/03/2020,Phone,Nonformal,,
1054111,C-1566698,811111 / 811111,04/03/2020,Phone,Nonformal,,
1054111,C-1569098,722110 / 722110,04/04/2020,Phone,Nonformal,,
1054111,C-1569113,722110 / 722110,04/06/2020,Phone,Nonformal,,
1054111,C-1580301,441110 / 441110,04/27/2020,Phone,Nonformal,,
1054111,C-1583131,541110 / 541110,05/01/2020,Phone,Nonformal,,
1054111,C-1583132,441110 / 441110,05/01/2020,Phone,Nonformal,,
1054111,C-1583177,811191 / 811191,05/04/2020,Phone,Nonformal,,
1054111,C-1589113,111998 / 111998,05/12/2020,Phone,Nonformal,,
1054111,C-1590010,339950 / 339950,05/13/2020,Phone,Nonformal,,
1054111,C-1590011,311991 / 311991,05/13/2020,Phone,Nonformal,,
1054111,C-1595989,441110 / 441110,05/22/2020,Phone,Nonformal,,
1054111,C-1606667,111998 / 111998,06/15/2020,Phone,Nonformal,1479577,
1054111,C-1610086,999999 / 999999,06/23/2020,Phone,Nonformal,1481831,
1054111,C-1633613,111998 / 111333,07/29/2020,Phone,Nonformal,1489911,
1054111,C-1658742,722110 / 722110,09/05/2020,Phone,Nonformal,,
1054111,C-1662713,424490 / 424490,09/17/2020,Phone,Nonformal,,
1054111,C-1668220,453310 / 453310,10/01/2020,Phone,Nonformal,,
1054111,C-1678511,444120 / 444120,10/20/2020,Phone,Nonformal,,
1054112,C-1559583,485113 / 485113,03/26/2020,Phone,Nonformal,,
1054112,C-1559610,485111 / 485111,03/26/2020,Phone,Nonformal,,
1054112,C-1560370,111421 / 111421,03/26/2020,Phone,Nonformal,,
1054112,C-1560389,339999 / 339999,03/26/2020,Phone,Nonformal,,
1054112,C-1560394,713910 / 713910,03/26/2020,Phone,Nonformal,,
1054112,C-1560399,531110 / 531390,03/26/2020,Phone,Nonformal,,
1054112,C-1561533,722213 / 722213,03/26/2020,Phone,Nonformal,,
1054112,C-1561602,334111 / 334111,03/26/2020,Phone,Nonformal,,
1054112,C-1561640,238290 / 332323,03/27/2020,Phone,Nonformal,,
1054112,C-1561653,541110 / 541110,03/27/2020,Phone,Nonformal,,
1054112,C-1564510,236220 / 236220,03/31/2020,Phone,Nonformal,,
1054112,C-1565348,622110 / 622110,03/31/2020,Phone,Nonformal,,
1054112,C-1566646,923130 / 923130,04/02/2020,Phone,Nonformal,,
1054112,C-1566665,443112 / 443142,04/02/2020,Phone,Nonformal,,
1054112,C-1593555,236220 / 237110,05/19/2020,Phone,Nonformal,1479335;1481828;1481829,
1054112,C-1627646,447110 / 447110,07/20/2020,Phone,Nonformal,1493241,
1054112,C-1632601,238170 / 238170,07/24/2020,Phone,Nonformal,1485963;1486368;1486369;1486370,
1054112,C-1640901,332710 / 332710,08/07/2020,Phone,Nonformal,1497163;1501404,
1054112,C-1643600,722410 / 722410,07/28/2020,Phone,Nonformal,1487036,
1054112,C-1656060,238990 / 238990,09/02/2020,Phone,Nonformal,1491451,
1054112,C-1664604,236220 / 236220,09/24/2020,Phone,Nonformal,1498365,
1054112,C-1666474,445110 / 445110,09/29/2020,Phone,Nonformal,,
1054112,C-1673865,532120 / 532120,10/12/2020,Phone,Nonformal,1499676,
1054112,C-1673874,999999 / 236220,10/14/2020,Phone,Nonformal,1497951,
1054112,C-1675167,333314 / 333314,10/15/2020,Phone,Nonformal,,
1054113,C-1598167,999999 / 999999,05/27/2020,Phone,Nonformal,,
1054113,C-1617126,447110 / 447110,07/06/2020,Phone,Nonformal,,
1054113,C-1654147,445120 / 445120,09/01/2020,Phone,Nonformal,,
1054113,C-1664036,111411 / 111411,09/23/2020,Phone,Nonformal,,
1054113,C-1673592,721110 / 721110,10/05/2020,Phone,Nonformal,,
1054113,C-1684024,811111 / 811111,10/29/2020,Phone,Nonformal,,
1054114,C-1618225,722110 / 722110,07/07/2020,Phone,Nonformal,,
1054114,C-1626385,999999 / 999999,07/14/2020,Phone,Nonformal,,
1054114,C-1626672,722513 / 722513,07/20/2020,Phone,Nonformal,,
1054114,C-1630521,424720 / 424720,07/24/2020,Phone,Nonformal,,
1054114,C-1632530,493110 / 444110,07/08/2020,Phone,Nonformal,,
1054114,C-1640798,722110 / 722110,08/04/2020,Phone,Nonformal,,
1054114,C-1641832,444110 / 444110,08/03/2020,Phone,Nonformal,,
1054114,C-1652479,441110 / 441110,08/28/2020,Phone,Nonformal,,
1054114,C-1654113,445110 / 445110,07/08/2020,Phone,Nonformal,,
1054114,C-1663371,722213 / 722213,09/22/2020,Phone,Nonformal,,
1054114,C-1665139,713940 / 713910,09/25/2020,Phone,Nonformal,,
1054114,C-1666449,722110 / 722110,09/26/2020,Phone,Nonformal,1490827,
1054114,C-1666477,812111 / 812111,09/29/2020,Phone,Nonformal,,
1054114,C-1667605,441110 / 441110,10/01/2020,Phone,Nonformal,,
1054114,C-1667611,812199 / 812199,10/01/2020,Phone,Nonformal,,
1054114,C-1668228,331522 / 336412,10/02/2020,Phone,Nonformal,,
1054114,C-1672799,112920 / 115210,10/14/2020,Phone,Nonformal,,
1054114,C-1673659,531210 / 531210,10/06/2020,Phone,Nonformal,,
1054114,C-1673662,812111 / 812111,10/06/2020,Phone,Nonformal,,
1054114,C-1673663,524127 / 524127,10/06/2020,Phone,Nonformal,,
1054114,C-1673743,722211 / 722211,10/08/2020,Phone,Nonformal,,
1054114,C-1673777,337110 / 337110,10/09/2020,Phone,Nonformal,,
1054114,C-1673890,713940 / 713940,10/15/2020,Phone,Nonformal,,
1054114,C-1679184,321212 / 321212,10/27/2020,Phone,Nonformal,,
1054114,C-1680581,531110 / 531110,10/29/2020,Phone,Nonformal,,
1054114,C-1681370,448140 / 448140,10/30/2020,Phone,Nonformal,,
1054114,C-1681388,611620 / 611620,11/02/2020,Phone,Nonformal,,
1054114,C-1681394,444110 / 444110,11/02/2020,Phone,Nonformal,,
1054114,C-1682051,424520 / 112990,11/03/2020,Phone,Nonformal,,
1054115,C-1560359,722513 / 722513,03/26/2020,Phone,Nonformal,,
1054115,C-1630394,446110 / 446110,07/10/2020,Phone,Nonformal,1486816,
1054115,C-1656044,561612 / 561612,08/25/2020,Phone,Nonformal,,
1054115,C-1658755,621111 / 621111,09/09/2020,Phone,Nonformal,,
1054116,C-1589109,722110 / 722511,05/12/2020,Phone,Nonformal,1475808,
1054116,C-1596721,321113 / 321113,05/26/2020,Phone,Nonformal,,
1054116,C-1610752,423830 / 423830,06/23/2020,Phone,Nonformal,,
1054116,C-1614152,561320 / 561320,06/29/2020,Phone,Nonformal,,
1054116,C-1626488,111998 / 111998,07/15/2020,Phone,Nonformal,,
1054116,C-1626504,238130 / 238130,07/15/2020,Phone,Nonformal,,
1054116,C-1626602,561622 / 561622,07/17/2020,Phone,Nonformal,,
1054116,C-1632545,445120 / 445120,07/09/2020,Phone,Nonformal,,
1054116,C-1644355,452112 / 452112,07/25/2020,Phone,Nonformal,,
1054116,C-1649278,999999 / 722410,07/20/2020,Phone,Nonformal,,
1054116,C-1651752,453220 / 453220,08/25/2020,Phone,Nonformal,,
1054116,C-1668902,999999 / 447110,09/21/2020,Phone,Nonformal,,
1054116,C-1673772,624210 / 624210,10/09/2020,Phone,Nonformal,,
1054116,C-1677149,238160 / 238160,10/16/2020,Phone,Nonformal,,
1054116,C-1680452,541611 / 712190,10/28/2020,Phone,Nonformal,,
1054116,C-1684049,111998 / 111998,11/04/2020,Phone,Nonformal,,
1054191,C-1554931,441110 / 441110,03/18/2020,Phone,Nonformal,,
1054191,C-1555591,621610 / 621610,03/18/2020,Phone,Nonformal,,
1054191,C-1557992,541380 / 541380,03/24/2020,Phone,Nonformal,,
1054191,C-1558730,621420 / 621420,03/24/2020,Phone,Nonformal,,
1054191,C-1558733,325411 / 325411,03/24/2020,Phone,Nonformal,,
1054191,C-1558766,924120 / 924120,03/25/2020,Phone,Nonformal,,
